responseID,VCF0101,VCF0104,VCF0105a,VCF0110,VCF0111,VCF0114,VCF0127,VCF0128,VCF0130,VCF0140,VCF0143,VCF0146,VCF0147,VCF0901b,VCF0302,VCF0310,VCF0705,VCF0733,VCF0849
4503,22,2,5,2, ,2,2,4,5,3,1,2,1,TX,2,2,0,4,5
4504,80,1,1,4, ,3,0,1,5,6,1,1,1,MN,1,3,2,7,5
4505,36,1,1,4, ,4,2,1,1,6,1,2,1,CA,5,3,1,4,1
4506,39,2,1,4, ,5,2,2,5,6,1,9,1,PA,5,3,1,7,1
4507,35,1,1,4, ,3,2,4,5,6,1,9,1,KS,5,3,1,4,1
4508,25,1,1,4, ,4,2,4,5,6,1,2,2,CA,5,3,1,2,1
4509,29,2,1,4, ,1,2,2,5,6,1,2,2,PA,5,1,1,5,1
4510,48,2,1,3, ,1,2,1,1,5,1,2,2,TN,1,2,2,4,5
4511,64,2,4,4, ,4,2,1,3,6,1,1,1,VA,2,3,2,6,5
4512,80,1,1,4, ,4,2,2,5,6,5,9,5,CA,1,3,2,3,5
4513,80,2,1,2, ,2,2,2,3,3,1,2,5,MN,1,2,0,9,5
4514,65,2,1,4, ,3,2,4,5,6,1,9,5,IL,5,3,1,2,1
4515,56,2,6,1, ,3,2,4,5,2,1,9,1,KS,2,1,0,7,1
4516,39,2,1,4, ,4,2,1,3,6,1,1,2,TX,1,1,2,7,5
4517,58,2,5,3, ,0,2,2,2,5,5,9,1,MA,5,1,0,9,5
4518,56,2,1,3, ,3,2,1,5,4,1,1,1,MI,1,2,2,2,5
4519,65,1,1,3, ,0,2,2,1,5,1,9,3,NY,2,2,2,3,5
4520,80,2,1,3, ,5,1,2,1,4,5,2,5,MI,5,3,1,9,1
4521,48,2,1,2, ,3,1,1,4,3,1,1,1,OH,1,3,2,3,5
4522,65,2,1,4, ,1,2,4,5,6,1,9,3,NH,2,1,1,1,5
4523,30,2,1,4, ,4,1,1,4,6,1,9,1,TN,1,2,2,3,5
4524,80,2,1,3, ,4,1,2,5,5,1,2,1,CA,5,1,2,9,5
4525,39,1,6,4, ,5,2,2,4,6,5,1,1,CA,1,2,2,7,5
4526,22,1,2,1, ,1,2,1,5,2,1,9,2,LA,5,3,1,3,1
4527,69,1,3,1, ,2,2,4,5,2,1,9,5,CA,2,2,0,9,5
4528,46,1,1,4, ,3,2,4,5,6,1,9,1,NE,2,2,0,2,5
4529,37,2,3,4, ,5,2,4,1,6,5,9,1,AL,2,2,1,3,1
4530,0,2,1,4, ,4,1,4,5,6,1,1,1,TX,2,3,2,7,5
4531,31,1,1,4, ,3,2,4,5,6,1,9,1,NY,5,2,1,7,1
4532,65,2,1,3, ,3,2,1,1,5,1,1,1,GA,1,3,2,7,5
4533,67,1,1,4, ,4,2,2,2,6,5,9,1,MI,2,3,2,1,5
4534,80,1,1,4, ,2,2,3,5,6,5,1,1,WA,5,3,1,7,1
4535,57,2,1,3, ,4,1,1,5,5,1,9,1,AL,1,2,2,7,5
4536,56,1,1,4, ,4,2,3,5,6,1,1,1,CO,5,3,1,4,1
4537,31,2,1,4, ,4,2,4,5,6,1,9,2,TX,4,2,1,1,1
4538,44,1,1,4, ,5,2,4,5,6,1,9,1,GA,2,2,1,7,5
4539,33,1,4,4, ,3,2,4,5,6,1,9,1,AZ,5,3,1,9,1
4540,73,2,1,1, ,2,2,4,3,2,1,2,1,OH,2,3,0,9,5
4541,70,2,1,4, ,5,2,3,5,6,5,9,1,CA,5,3,1,7,1
4542,39,2,1,2, ,3,2,1,1,3,1,9,1,NE,1,1,2,0,5
4543,62,2,5,3, ,3,2,2,4,5,5,2,7,CO,5,2,0,9,1
4544,45,2,1,1, ,3,2,2,5,2,1,1,1,NY,1,3,2,5,5
4545,18,1,1,2, ,4,1,4,5,3,1,9,2,CA,2,1,0,3,1
4546,22,2,1,3, ,1,2,4,5,5,1,2,2,WA,5,3,1,2,1
4547,29,1,1,4, ,3,2,4,5,6,1,2,7,CO,2,3,1,9,1
4548,24,2,1,3, ,5,2,1,5,5,1,9,7,WI,1,2,2,1,5
4549,56,0,9,4, ,0,2,4,5,6,1,1,1,CO,2,1,0,9,6
4550,33,2,1,3, ,1,2,2,5,5,1,9,3,MI,1,3,2,6,1
4551,55,2,1,4, ,0,2,4,5,6,1,1,3,VA,5,3,1,2,1
4552,34,1,1,4, ,3,2,1,1,6,1,2,1,NC,1,3,2,2,5
4553,70,2,1,3, ,3,2,1,2,5,1,9,1,PA,5,3,1,7,1
4554,60,2,1,4, ,4,2,2,5,6,1,1,1,FL,1,3,2,5,5
4555,35,1,1,4, ,4,2,1,1,6,1,9,1,KY,2,1,2,7,5
4556,41,1,2,3, ,1,2,1,4,5,1,2,1,MI,5,3,1,3,5
4557,48,1,1,4, ,3,2,2,5,6,1,9,1,CO,1,3,2,2,5
4558,51,1,1,3, ,3,2,1,5,4,1,1,1,GA,1,3,2,3,5
4559,53,2,1,4, ,1,2,4,5,6,1,9,3,WA,1,1,2,3,5
4560,80,1,1,4, ,4,2,2,3,6,1,9,1,NY,1,3,0,2,5
4561,34,2,1,3, ,3,2,1,5,5,1,1,7,NC,1,2,2,3,5
4562,65,1,4,3, ,3,2,4,5,5,1,9,1,MA,1,3,1,7,5
4563,65,1,1,2, ,5,2,1,5,3,1,1,1,TX,1,3,0,9,5
4564,58,2,1,4, ,3,2,4,4,6,1,1,3,TX,5,3,1,7,1
4565,75,2,1,3, ,3,2,1,2,5,1,9,1,MS,2,3,2,3,5
4566,42,2,1,3, ,4,2,2,5,5,1,2,7,WA,2,1,2,7,5
4567,34,1,1,4, ,4,1,4,1,6,1,1,1,AZ,1,2,2,5,5
4568,50,1,4,3, ,1,2,4,1,4,1,9,3,AK,5,1,1,9,5
4569,40,1,1,4, ,5,2,2,5,6,1,1,1,IL,2,3,1,2,1
4570,71,1,1,1, ,3,2,2,5,2,1,1,1,NJ,2,2,1,1,5
4571,53,1,1,4, ,3,1,4,5,6,1,9,1,NY,2,3,1,3,1
4572,62,1,1,2, ,2,2,1,4,3,1,9,5,MI,1,2,0,9,6
4573,43,1,6,3, ,4,1,2,5,5,1,9,1,NY,5,1,1,5,1
4574,64,2,2,4, ,2,2,1,2,6,1,9,2,SC,5,3,1,5,1
4575,47,2,5,3, ,1,1,4,5,5,1,1,1,MI,5,1,3,1,1
4576,58,1,1,3, ,4,2,1,2,5,1,1,1,GA,1,3,2,4,5
4577,52,2,1,2, ,3,2,2,1,3,1,2,7,LA,1,3,2,7,5
4578,61,2,1,1, ,2,2,1,4,2,1,9,4,NY,1,3,2,7,5
4579,80,1,1,3, ,0,2,1,2,5,5,1,1,NC,2,2,0,2,1
4580,63,2,1,3, ,2,2,1,1,5,1,9,1,NC,1,3,2,7,5
4581,64,2,1,1, ,1,2,4,5,2,1,2,1,OH,5,2,0,9,1
4582,38,2,1,2, ,2,2,4,1,3,1,9,2,FL,2,2,0,9,1
4583,57,2,1,2, ,1,2,2,4,3,1,2,7,VA,1,3,0,4,1
4584,71,1,1,3, ,5,2,4,1,5,1,1,1,TX,1,3,2,7,5
4585,32,2,1,4, ,3,2,4,5,6,1,2,2,CO,5,3,1,7,1
4586,70,2,1,0, ,1,2,1,1,9,1,9,3,KY,1,3,2,6,1
4587,40,1,1,4, ,4,2,2,5,6,1,2,1,OR,2,3,1,7,5
4588,66,1,1,4, ,5,2,3,4,6,5,9,1,NY,1,2,2,1,1
4589,33,2,1,4, ,3,1,1,2,6,1,9,1,MI,1,2,0,4,5
4590,33,1,5,3, ,0,2,4,5,5,1,9,7,TX,2,2,0,9,1
4591,65,2,5,3, ,2,2,4,2,5,5,2,4,IL,5,3,1,2,1
4592,58,2,1,2, ,5,2,1,5,3,1,9,4,VA,1,3,2,3,5
4593,40,1,1,4, ,4,2,4,5,6,1,9,1,GA,2,2,1,6,1
4594,53,1,1,4, ,0,2,4,5,6,1,1,2,OH,2,3,0,2,5
4595,70,2,1,4, ,4,2,1,5,6,1,9,2,MD,5,3,1,7,1
4596,35,2,1,2, ,3,2,4,5,3,1,9,7,WI,1,2,0,1,5
4597,74,1,1,2, ,3,2,1,2,3,1,1,1,VA,1,3,2,1,5
4598,49,1,1,4, ,2,2,1,1,6,1,9,1,MN,1,2,2,2,5
4599,48,2,1,2, ,1,2,4,5,3,1,9,2,GA,2,2,0,9,5
4600,79,1,1,3, ,2,2,1,2,5,1,1,1,SC,2,2,0,1,5
4601,33,1,1,4, ,4,2,4,5,6,1,1,7,MO,1,2,2,6,5
4602,60,2,1,3, ,3,2,4,3,4,1,1,3,MN,1,3,2,9,5
4603,67,1,1,2, ,3,2,1,5,3,1,9,1,TN,1,2,2,1,5
4604,43,2,1,4, ,4,2,4,1,6,1,9,1,TX,1,2,2,0,5
4605,0,2,1,4, ,5,1,2,3,6,1,9,1,CT,1,3,2,5,5
4606,75,2,2,4, ,3,2,1,1,6,1,1,1,MS,5,3,1,1,5
4607,80,2,1,1, ,2,2,1,2,2,1,1,5,MO,2,3,0,9,5
4608,60,2,1,3, ,3,2,4,5,4,5,1,7,CA,1,1,0,2,5
4609,33,2,1,4, ,4,2,4,5,6,1,1,1,VA,5,3,1,7,1
4610,59,2,1,4, ,3,2,4,5,6,1,9,1,CA,2,3,2,7,5
4611,27,1,1,2, ,1,2,4,5,3,1,9,2,FL,2,2,1,2,5
4612,67,1,5,2, ,5,2,1,2,3,5,9,1,TX,1,2,1,9,5
4613,35,2,1,4, ,2,2,1,2,6,1,1,2,TN,1,3,0,9,5
4614,50,1,1,2, ,4,1,1,5,3,1,2,1,WA,2,2,1,2,5
4615,74,2,1,3, ,4,2,1,1,5,1,1,5,FL,1,3,2,7,5
4616,37,2,1,4, ,4,1,2,2,6,1,1,1,MA,2,2,2,7,5
4617,41,2,2,3, ,4,2,1,4,5,1,9,2,NC,2,2,1,2,1
4618,76,1,1,4, ,1,2,1,3,6,1,1,5,KS,5,2,1,4,1
4619,51,2,3,4, ,3,2,2,2,6,5,1,1,AZ,2,1,0,1,1
4620,35,1,1,1, ,1,2,4,5,2,1,9,7,MI,1,3,0,9,5
4621,76,1,1,4, ,4,2,4,3,6,1,9,1,FL,5,2,1,0,1
4622,73,2,1,4, ,4,1,2,4,6,1,9,1,FL,1,3,2,5,5
4623,36,2,1,3, ,1,2,4,1,5,1,9,3,TX,1,2,2,3,5
4624,58,2,1,2, ,3,2,1,4,3,1,9,1,WI,1,1,2,5,5
4625,41,2,1,4, ,3,1,4,5,6,1,9,3,MN,5,2,1,7,1
4626,23,2,1,4, ,3,2,4,5,6,1,9,2,LA,2,2,1,5,1
4627,50,2,1,4, ,4,2,3,4,6,1,2,3,OH,5,3,1,7,1
4628,70,2,1,3, ,4,2,1,2,5,1,1,1,CA,1,3,2,2,5
4629,61,1,2,3, ,1,2,1,3,4,1,9,1,GA,5,2,1,5,5
4630,44,1,6,3, ,4,2,1,3,5,1,9,1,FL,1,2,2,1,5
4631,24,2,1,4, ,2,2,3,4,6,1,2,2,PA,5,3,1,7,1
4632,71,2,1,3, ,3,2,2,2,5,5,9,1,NJ,2,3,2,2,5
4633,45,1,1,3, ,4,2,3,4,4,5,9,1,FL,5,3,2,1,1
4634,0,1,1,3, ,2,2,4,5,4,1,9,8,AL,2,3,1,7,6
4635,0,2,4,3, ,1,2,4,1,4,1,9,2,VA,2,3,3,9,5
4636,73,2,1,3, ,4,2,1,4,4,1,1,3,MI,5,3,2,2,1
4637,59,1,1,4, ,5,2,4,2,6,1,1,1,MD,2,3,1,6,5
4638,21,2,1,2, ,3,2,4,5,3,1,9,2,MO,5,1,0,7,1
4639,41,1,1,2, ,3,2,1,2,3,1,9,1,WI,1,3,2,4,5
4640,61,2,1,4, ,3,2,2,5,6,1,9,1,NH,4,2,1,3,5
4641,18,1,1,3, ,5,2,2,5,5,1,9,2,IN,1,2,2,2,5
4642,19,2,6,4, ,1,2,4,5,6,5,9,2,NC,2,1,0,9,1
4643,50,1,1,4, ,3,2,1,2,6,1,1,1,OH,2,1,1,2,1
4644,40,1,5,2, ,3,2,4,5,3,1,2,1,CA,1,2,0,9,5
4645,28,2,3,4, ,4,2,4,5,6,5,9,2,PA,5,3,0,5,1
4646,0,2,2,3, ,1,2,4,5,5,1,9,2,MD,5,2,0,9,5
4647,34,2,1,4, ,1,2,2,5,6,5,1,1,NJ,1,3,2,3,5
4648,30,2,5,3, ,1,2,2,5,5,5,2,1,CA,5,3,1,1,1
4649,64,2,1,4, ,0,2,1,4,6,1,1,3,SC,1,2,0,9,5
4650,39,1,1,4, ,5,2,4,5,6,1,9,1,OR,5,2,1,2,1
4651,33,2,1,4, ,5,2,1,4,6,1,1,1,TX,1,3,2,7,5
4652,0,1,1,3, ,3,2,4,2,4,1,9,1,PA,2,3,0,9,5
4653,72,2,1,3, ,1,2,1,5,4,1,2,3,WA,5,1,1,0,1
4654,69,2,1,4, ,3,2,2,5,6,1,1,1,IL,2,3,1,2,1
4655,57,1,1,1, ,3,2,4,1,2,1,9,1,PA,1,3,2,3,5
4656,72,1,1,4, ,5,2,1,5,6,1,9,1,CA,2,3,1,7,1
4657,44,1,1,4, ,1,2,2,1,6,1,9,1,NJ,1,3,2,3,5
4658,57,2,1,3, ,2,2,1,5,5,5,9,3,MN,1,2,2,9,1
4659,67,1,2,3, ,1,2,1,1,4,5,9,1,TX,5,3,1,2,1
4660,54,2,6,3, ,3,2,4,5,5,1,2,2,CA,2,3,1,4,1
4661,67,1,1,4, ,4,2,4,4,6,1,1,1,WA,5,3,1,7,1
4662,72,2,1,4, ,1,2,2,1,6,1,9,2,MI,5,3,1,4,1
4663,31,2,2,3, ,4,2,1,5,5,1,2,2,NJ,2,2,2,7,5
4664,69,2,1,3, ,2,2,3,3,5,5,2,5,CT,1,3,2,3,5
4665,33,2,1,4, ,4,1,1,4,6,1,1,1,MN,5,1,1,1,1
4666,57,2,1,4, ,5,2,1,5,6,1,1,1,CO,2,3,2,7,5
4667,46,1,1,3, ,4,2,4,5,5,1,2,1,CO,2,1,2,9,5
4668,73,1,1,4, ,3,2,4,5,6,1,9,1,IL,5,3,1,7,5
4669,64,2,1,1, ,1,2,1,1,2,1,9,1,NC,1,2,2,2,1
4670,18,1,1,2, ,4,2,4,1,3,1,1,2,UT,2,2,0,1,1
4671,66,1,1,3, ,2,2,2,4,4,1,2,5,FL,1,3,0,2,5
4672,36,2,1,4, ,4,2,2,2,6,1,9,3,VA,2,2,2,2,5
4673,64,2,2,3, ,2,2,1,5,4,1,9,3,WI,5,2,1,0,1
4674,45,1,5,3, ,3,2,3,5,5,1,9,2,MI,5,3,1,7,1
4675,41,2,5,3, ,3,2,2,3,4,1,1,1,UT,5,3,1,9,1
4676,29,2,1,2, ,2,2,4,5,3,1,9,7,UT,2,1,0,4,1
4677,53,1,1,4, ,2,2,4,5,6,1,2,3,NM,5,3,1,1,1
4678,65,2,1,4, ,3,2,2,1,6,1,9,1,NC,2,3,0,7,5
4679,62,1,1,2, ,4,2,4,5,3,1,1,1,WI,2,3,1,0,1
4680,79,1,1,3, ,1,2,3,3,4,5,2,5,TX,1,2,2,2,5
4681,62,2,1,2, ,2,2,4,5,3,1,9,5,WI,5,2,2,9,5
4682,73,2,1,4, ,4,2,4,5,6,1,1,7,CA,5,3,1,7,1
4683,64,1,1,3, ,4,2,1,3,5,5,1,1,MN,1,3,2,4,5
4684,70,1,1,4, ,1,2,1,4,6,1,9,1,CO,4,3,0,9,5
4685,52,2,5,2, ,2,2,1,5,3,1,2,4,WA,2,2,1,4,5
4686,20,2,1,2, ,1,2,4,5,3,1,9,2,NY,4,3,0,9,1
4687,54,1,1,3, ,3,2,4,5,5,1,1,1,RI,5,3,2,7,1
4688,41,2,1,3, ,4,2,4,5,4,1,1,1,IL,1,3,2,7,5
4689,72,1,2,4, ,4,2,4,5,6,1,1,3,FL,2,3,1,2,1
4690,29,2,1,4, ,3,2,2,1,6,1,1,1,IN,5,2,1,5,1
4691,43,1,1,4, ,4,2,4,5,6,1,1,7,TX,2,2,1,7,1
4692,31,1,3,3, ,3,1,4,5,5,5,9,7,HI,2,3,1,7,1
4693,69,2,1,3, ,4,2,1,1,4,1,9,1,IA,5,2,1,7,1
4694,39,2,5,3, ,3,2,4,5,5,1,2,7,TX,5,3,1,7,1
4695,71,2,2,4, ,4,2,1,1,6,1,1,5,CA,5,3,1,7,1
4696,43,2,5,3, ,1,2,4,5,5,5,2,2,NY,5,2,1,7,1
4697,23,2,1,3, ,2,2,4,5,5,1,9,7,CA,2,2,0,9,5
4698,77,1,1,3, ,1,2,2,5,5,1,9,1,IN,5,3,1,2,1
4699,47,1,1,4, ,4,2,4,5,6,1,1,2,CA,2,2,1,3,1
4700,26,1,2,3, ,1,2,4,5,4,1,2,7,GA,2,2,0,2,1
4701,29,2,2,4, ,3,2,1,1,6,1,2,2,NC,5,3,1,2,1
4702,30,1,1,4, ,4,2,3,5,6,5,1,2,GA,5,3,1,3,1
4703,80,2,1,1, ,2,2,1,2,2,1,9,1,PA,1,3,0,9,5
4704,43,1,1,4, ,4,1,4,5,6,5,9,1,VA,5,3,1,7,1
4705,50,1,1,2, ,3,2,1,3,3,1,1,1,AL,1,3,2,7,5
4706,28,2,6,3, ,1,2,4,3,5,1,1,7,NY,5,3,0,9,5
4707,41,0,1,0, ,0,2,1,5,9,1,9,1,DE,1,2,0,9,6
4708,46,2,1,3, ,1,2,1,5,5,1,9,4,AL,1,3,2,9,5
4709,39,1,1,3, ,4,2,4,5,5,1,9,7,WA,5,2,0,9,1
4710,64,2,1,4, ,3,2,4,5,6,1,9,2,WI,2,2,0,4,5
4711,44,1,2,2, ,4,1,1,4,3,1,9,1,FL,5,1,1,2,5
4712,30,2,6,2, ,1,2,4,5,3,1,2,7,TX,5,3,1,7,1
4713,27,1,1,4, ,0,2,3,5,6,1,2,7,IL,2,3,1,2,1
4714,53,2,5,2, ,1,2,2,5,3,5,2,2,NY,2,1,0,1,5
4715,68,1,1,3, ,3,2,2,2,5,1,9,1,MA,2,3,2,3,5
4716,66,2,1,4, ,4,2,1,1,6,1,1,1,CA,2,2,2,3,5
4717,26,1,1,4, ,3,2,2,4,6,1,1,2,WY,1,2,2,2,5
4718,47,1,1,4, ,5,2,4,5,6,5,2,1,NY,2,3,1,1,1
4719,75,2,1,4, ,4,2,2,5,6,1,1,1,MI,5,3,1,7,1
4720,43,2,6,3, ,5,2,1,2,5,5,1,1,FL,2,3,0,0,1
4721,65,2,1,4, ,1,2,4,4,6,1,9,1,MI,1,3,2,1,5
4722,60,1,2,4, ,1,2,1,5,6,1,1,2,AR,2,2,0,9,1
4723,39,2,5,4, ,2,2,4,5,6,5,2,1,NJ,2,2,0,9,1
4724,56,2,1,4, ,4,2,1,5,6,1,9,3,AK,2,3,1,7,1
4725,80,2,1,4, ,1,2,3,4,6,5,9,1,RI,2,3,2,7,5
4726,0,2,1,3, ,0,2,1,4,5,1,2,7,IL,4,1,0,9,5
4727,40,2,1,4, ,4,2,2,5,6,1,9,1,PA,5,3,1,2,5
4728,40,2,1,2, ,3,2,1,3,3,1,9,1,SD,5,2,2,9,1
4729,33,2,2,4, ,3,1,1,1,6,1,9,7,PA,5,2,1,7,1
4730,24,2,3,3, ,1,2,4,3,5,5,2,2,IL,5,1,1,1,1
4731,49,1,1,4, ,4,2,1,5,6,1,1,7,PA,5,3,0,9,1
4732,80,1,2,2, ,3,2,1,3,3,1,1,3,FL,5,2,1,2,1
4733,57,2,1,3, ,0,2,1,2,5,1,9,1,TX,2,2,2,2,6
4734,0,2,9,0, ,0,2,1,5,9,1,2,5,GA,4,3,0,2,5
4735,71,2,1,2, ,5,2,1,1,3,1,9,3,FL,1,3,2,5,5
4736,37,1,1,1, ,1,2,1,5,2,1,9,1,MS,2,3,0,9,5
4737,74,2,1,4, ,5,2,4,5,6,1,9,1,TX,5,3,0,9,1
4738,18,2,1,2, ,2,2,4,1,3,1,9,2,IL,2,2,0,9,5
4739,28,1,1,3, ,1,2,4,5,5,1,9,2,MO,5,3,3,7,1
4740,60,2,1,4, ,4,2,1,4,6,1,1,5,MO,5,3,1,7,1
4741,38,1,1,2, ,3,2,4,5,3,1,9,1,MO,4,3,0,3,5
4742,41,2,1,4, ,5,2,4,5,6,1,2,1,VA,5,2,1,4,1
4743,65,2,2,2, ,1,2,2,5,3,1,2,3,PA,5,3,1,7,1
4744,67,1,1,4, ,3,2,4,5,6,1,1,4,FL,2,2,2,1,5
4745,0,1,2,3, ,0,2,4,2,5,1,9,2,DC,9,2,1,9,6
4746,66,1,1,2, ,3,1,2,5,3,1,1,1,NY,5,3,1,7,1
4747,46,1,2,3, ,2,2,4,5,5,1,2,2,NY,5,3,1,3,1
4748,40,2,3,3, ,2,2,1,1,5,5,1,1,MD,1,2,2,7,5
4749,56,2,1,1, ,2,2,1,5,2,1,1,7,OH,1,2,0,9,5
4750,0,2,1,2, ,3,2,1,4,3,1,1,1,TX,2,2,2,1,5
4751,73,1,5,4, ,4,2,2,5,6,5,1,1,IL,5,3,1,7,1
4752,71,2,5,1, ,4,2,2,5,2,5,1,1,NJ,5,1,0,9,1
4753,80,1,1,0, ,2,1,1,2,9,1,9,1,PA,5,3,1,7,5
4754,51,2,6,4, ,5,2,1,2,6,5,1,1,TX,2,3,0,9,5
4755,34,2,6,4, ,3,2,4,4,6,5,9,7,WI,2,3,1,7,1
4756,0,2,1,4, ,4,1,2,3,6,1,9,1,FL,1,2,0,9,5
4757,27,2,1,2, ,3,1,4,5,3,1,1,1,OH,5,3,1,3,1
4758,0,1,1,4, ,0,2,4,5,6,1,9,5,TN,2,3,0,9,5
4759,22,1,1,3, ,1,2,1,4,5,1,1,7,TN,2,1,1,1,5
4760,48,1,1,1, ,4,2,1,5,2,1,1,1,NY,1,3,2,4,5
4761,28,2,1,4, ,1,2,1,2,6,1,2,1,SC,1,2,2,6,5
4762,79,1,1,3, ,2,1,1,5,5,1,1,1,MS,1,3,2,2,5
4763,31,1,1,3, ,4,2,4,3,5,1,9,1,NC,1,3,2,7,5
4764,70,1,2,4, ,2,2,1,4,6,1,9,2,DC,5,3,1,5,1
4765,58,1,1,2, ,3,2,1,2,3,1,1,1,AR,2,3,0,9,5
4766,80,2,1,3, ,2,2,1,2,5,1,9,5,AZ,1,3,2,2,5
4767,55,2,1,4, ,4,2,2,5,6,1,1,3,MN,2,2,1,7,1
4768,60,1,2,4, ,4,2,1,3,6,5,9,1,MN,5,2,1,4,1
4769,57,1,1,4, ,4,2,4,1,6,5,9,1,SD,2,3,2,7,5
4770,68,1,1,3, ,3,2,2,3,4,1,9,1,WI,1,3,2,6,5
4771,73,2,1,4, ,1,2,2,4,6,1,1,1,LA,1,3,2,3,5
4772,75,2,1,4, ,3,2,1,1,6,1,9,5,PA,1,3,2,7,5
4773,27,2,1,4, ,2,1,2,5,6,1,9,2,IL,4,3,1,1,1
4774,76,1,1,2, ,0,2,1,9,3,1,9,5,TX,1,1,0,9,5
4775,20,2,5,3, ,4,2,2,2,5,5,9,2,CA,5,1,1,3,1
4776,32,2,1,4, ,3,2,2,5,6,1,9,2,IN,5,2,1,5,1
4777,37,1,1,3, ,3,2,4,5,5,1,9,1,NE,1,2,2,0,5
4778,0,2,6,0, ,0,2,4,5,9,5,9,8,FL,2,1,0,1,5
4779,78,1,1,3, ,1,2,4,5,5,1,9,3,MA,5,3,1,7,1
4780,53,1,5,3, ,5,2,4,5,5,5,9,1,NY,2,3,1,7,5
4781,26,2,5,4, ,2,2,2,4,6,5,9,2,TX,2,3,1,2,5
4782,64,1,4,4, ,0,2,3,4,6,1,9,1,NY,2,3,0,9,1
4783,60,2,2,2, ,1,2,1,2,3,1,9,3,FL,5,2,1,9,5
4784,55,1,1,4, ,4,1,2,5,6,1,1,1,CA,5,3,1,6,1
4785,20,1,1,3, ,4,1,4,5,5,1,9,2,MI,2,1,1,7,1
4786,58,2,1,3, ,4,1,4,5,5,1,9,1,CA,1,3,2,3,5
4787,75,2,1,3, ,2,2,1,4,5,1,9,5,TN,1,3,2,2,5
4788,63,2,1,4, ,4,1,1,4,6,1,9,3,NY,1,2,0,9,5
4789,65,1,1,3, ,4,2,1,2,5,1,9,1,GA,1,1,2,2,5
4790,31,1,1,4, ,3,1,4,5,6,1,1,7,VT,4,2,0,9,5
4791,50,1,1,4, ,2,2,1,4,6,1,2,3,IA,1,3,2,1,5
4792,67,1,5,4, ,3,2,4,1,6,1,9,1,FL,4,1,3,1,5
4793,60,1,4,4, ,4,1,1,5,6,1,9,1,FL,2,2,2,6,5
4794,80,1,1,3, ,1,2,2,1,5,1,9,5,CO,1,3,2,1,5
4795,64,1,1,3, ,2,2,4,5,5,1,9,2,CA,2,1,1,9,1
4796,24,2,6,4, ,2,2,4,5,6,1,2,2,IN,5,1,1,1,1
4797,74,2,1,4, ,4,2,4,4,6,1,9,3,MN,2,3,1,7,5
4798,60,2,1,3, ,1,2,1,4,5,1,2,5,OK,2,3,1,9,1
4799,65,2,1,2, ,3,2,4,1,3,1,9,1,UT,1,2,2,1,5
4800,75,2,2,4, ,4,2,2,1,6,1,9,1,DE,5,3,1,0,1
4801,30,2,5,4, ,3,2,2,5,6,5,2,7,FL,2,2,1,5,1
4802,30,1,5,3, ,3,2,4,5,5,1,2,7,TX,2,2,0,1,5
4803,45,1,1,1, ,1,2,4,5,2,1,1,1,PA,1,3,2,4,5
4804,43,1,1,3, ,3,2,4,5,5,1,2,7,CT,5,3,0,9,1
4805,60,2,1,3, ,4,2,4,5,5,1,9,1,WA,5,2,1,2,1
4806,66,2,1,4, ,3,2,1,1,6,1,9,1,NY,2,2,3,7,5
4807,35,2,1,4, ,3,2,4,2,6,1,9,1,OK,2,3,2,7,5
4808,40,1,4,3, ,3,2,4,5,5,5,9,1,FL,2,2,1,3,5
4809,80,1,1,2, ,2,2,4,5,3,1,1,5,IN,1,3,2,0,5
4810,38,1,1,4, ,3,2,2,5,6,1,9,2,MA,1,1,2,1,5
4811,60,1,2,2, ,1,2,4,5,3,1,2,1,NV,2,3,0,7,5
4812,26,1,5,2, ,5,2,2,4,3,5,9,7,CA,2,2,0,9,1
4813,60,2,1,3, ,4,2,4,2,5,1,9,1,MA,1,3,2,1,5
4814,70,2,1,4, ,3,2,4,5,6,1,1,3,OH,5,3,1,7,1
4815,49,1,6,4, ,3,1,4,4,6,1,9,3,IL,5,1,0,2,1
4816,54,1,6,2, ,1,2,4,5,3,1,1,1,TN,2,1,1,2,1
4817,43,1,1,4, ,4,2,4,5,6,1,1,1,IN,2,1,2,2,1
4818,57,2,1,4, ,4,2,2,3,6,1,1,1,NV,1,1,2,0,5
4819,34,2,1,4, ,3,1,4,5,6,1,1,3,RI,2,2,3,9,1
4820,65,2,1,4, ,4,2,1,2,6,1,9,1,NE,5,3,1,7,1
4821,68,2,2,1, ,1,2,1,1,2,1,9,2,LA,5,2,1,0,1
4822,68,2,1,4, ,4,2,1,4,6,1,1,1,OH,1,2,0,3,5
4823,28,1,2,1, ,1,2,2,4,2,1,2,7,IL,1,1,0,9,1
4824,67,2,1,4, ,1,2,4,5,6,1,9,5,MS,5,1,0,7,5
4825,72,2,1,3, ,3,1,1,2,4,1,9,1,IL,2,2,0,3,1
4826,59,1,1,4, ,3,2,4,5,6,1,1,1,WA,5,3,1,7,1
4827,46,2,1,4, ,3,1,4,5,6,5,1,3,OH,2,2,2,3,5
4828,35,2,5,4, ,1,2,2,5,6,1,1,2,CA,5,3,1,2,5
4829,64,1,2,3, ,1,2,1,5,5,1,9,1,CA,5,3,0,9,1
4830,49,2,5,3, ,3,2,4,5,5,1,1,1,IL,5,2,1,2,5
4831,27,2,5,4, ,4,2,2,5,6,5,1,2,CA,2,1,1,3,1
4832,61,2,6,3, ,1,2,1,3,5,1,9,3,AL,5,3,1,1,1
