responseID,VCF0101,VCF0104,VCF0105a,VCF0130,VCF0302,VCF0310,VCF0705,VCF0733,VCF0305,VCF0803,VCF0901b
64753,80,1,1,5,1,3,2,0,4,7,IN
64754,38,1,1,5,1,1,2,1,3,5,MA
64755,60,1,2,5,2,3,0,7,2,6,NV
64756,26,1,5,4,2,2,0,9,2,4,CA
64757,60,2,1,2,1,3,2,1,4,6,MA
64758,70,2,1,5,5,3,1,7,4,2,OH
64759,49,1,6,4,5,1,0,2,3,4,IL
64760,54,1,6,5,2,1,1,2,1,2,TN
64761,43,1,1,5,2,1,2,2,1,9,IN
64762,57,2,1,3,1,1,2,0,4,5,NV
64763,34,2,1,5,2,2,3,9,1,2,RI
64764,65,2,1,2,5,3,1,7,4,2,NE
64765,68,2,2,1,5,2,1,0,4,4,LA
64766,68,2,1,4,1,2,0,3,4,5,OH
64767,28,1,2,4,1,1,0,9,3,4,IL
64768,67,2,1,5,5,1,0,7,4,9,MS
64769,72,2,1,2,2,2,0,3,2,4,IL
64770,59,1,1,5,5,3,1,7,4,2,WA
64771,46,2,1,5,2,2,2,3,1,4,OH
64772,35,2,5,5,5,3,1,2,3,5,CA
64773,64,1,2,5,5,3,0,9,4,3,CA
64774,49,2,5,5,5,2,1,2,3,9,IL
64775,27,2,5,5,2,1,1,3,2,9,CA
64776,61,2,6,3,5,3,1,1,3,4,AL
64777,68,2,1,5,5,3,0,9,4,2,CA
64778,61,1,1,3,2,1,2,7,2,4,IA
64779,62,2,1,5,2,3,1,7,2,4,MA
64780,55,2,1,5,5,3,1,5,4,2,NH
64781,56,2,2,5,5,2,0,9,3,9,LA
64782,23,2,5,4,5,3,1,5,4,2,TX
64783,79,2,5,3,2,1,0,9,2,9,NJ
64784,80,2,1,5,5,3,1,7,4,9,MA
64785,80,2,1,5,2,2,1,5,2,4,NY
64786,80,1,5,2,5,3,1,4,4,5,FL
64787,39,1,1,5,5,3,1,5,3,2,NJ
64788,18,2,3,2,1,1,2,1,3,5,OR
64789,29,2,2,5,2,1,1,2,1,3,SD
64790,67,2,5,5,5,3,1,7,4,1,MD
64791,68,2,5,5,1,3,1,7,3,4,TX
64792,22,1,1,4,1,1,2,3,4,6,MN
64793,0,2,5,5,4,2,0,2,2,4,CA
64794,41,1,1,5,1,2,2,2,4,6,UT
64795,41,2,5,5,5,3,1,7,3,9,CA
64796,36,2,1,3,5,2,0,1,3,4,KY
64797,0,1,9,2,1,2,0,2,4,5,OH
64798,0,2,9,5,5,3,1,7,4,2,MA
64799,30,1,1,2,1,2,2,9,4,6,ME
64800,0,2,1,5,2,2,1,2,1,4,NY
64801,20,1,5,4,4,2,0,9,2,4,MA
64802,53,1,1,2,1,3,2,5,4,7,MD
64803,47,2,1,5,1,2,2,2,4,4,IN
64804,43,1,1,5,1,2,2,4,4,5,GA
64805,63,2,6,5,5,1,2,0,3,9,OK
64806,22,2,1,3,1,1,0,2,4,6,KS
64807,80,1,1,5,1,3,2,7,4,6,CA
64808,73,2,1,5,5,3,1,3,4,2,CA
64809,31,1,6,5,2,1,1,3,2,3,AZ
64810,57,1,1,5,2,2,2,9,2,4,PA
64811,71,1,2,1,5,2,1,4,4,9,SC
64812,64,1,6,1,5,3,1,7,4,9,NC
64813,69,2,1,4,5,3,1,7,4,2,PA
64814,67,2,1,5,1,3,2,7,4,6,NY
64815,58,2,1,5,5,3,1,7,4,1,NC
64816,19,2,1,5,2,1,1,3,1,9,MN
64817,42,1,1,4,5,3,0,6,4,3,FL
64818,24,2,3,5,5,1,0,1,3,3,TX
64819,77,1,1,2,1,3,2,7,4,6,NE
64820,37,1,1,5,2,3,1,7,2,1,FL
64821,55,1,1,1,1,3,2,7,4,7,TN
64822,69,2,1,5,2,3,2,1,1,4,NM
64823,68,2,1,2,5,3,1,7,4,2,TN
64824,24,2,1,5,5,3,1,3,4,2,OH
64825,59,1,2,1,5,3,1,2,4,5,OH
64826,29,2,5,4,2,2,0,9,2,2,CA
64827,0,2,6,5,1,1,0,9,3,5,VA
64828,73,1,1,4,1,2,2,3,4,6,CO
64829,39,1,1,2,2,2,0,9,2,4,FL
64830,0,2,1,5,1,3,2,7,4,9,UT
64831,77,2,2,1,5,3,1,9,4,5,OH
64832,0,1,1,1,5,3,1,2,4,5,FL
64833,0,1,1,5,1,3,0,9,4,9,PA
64834,53,1,1,1,1,3,2,4,4,7,TX
64835,53,1,3,5,2,2,1,1,1,9,CT
64836,68,1,1,9,1,3,2,1,4,6,KY
64837,40,2,1,5,5,3,1,4,4,2,ME
64838,25,2,2,4,1,2,0,2,4,2,GA
64839,40,1,5,5,2,3,1,7,2,3,PA
64840,43,2,1,5,2,1,0,5,1,4,MO
64841,51,1,4,5,5,3,1,4,4,3,WI
64842,57,1,1,4,2,3,1,9,2,9,AL
64843,65,1,1,2,1,1,2,2,3,5,AZ
64844,80,2,1,5,2,3,2,3,2,4,PA
64845,42,1,1,5,1,2,0,9,4,6,UT
64846,48,2,2,4,5,3,1,3,4,9,AL
64847,38,2,2,1,4,1,0,1,1,9,AL
64848,31,1,5,5,2,1,2,2,2,9,AZ
64849,65,1,1,5,5,2,1,5,4,3,NJ
64850,41,2,1,2,1,2,0,4,4,7,NY
64851,0,0,9,5,4,2,3,7,1,0,NY
64852,80,1,1,5,5,1,1,9,4,2,NJ
64853,40,2,5,5,1,3,0,9,4,4,NY
64854,38,1,1,5,5,3,1,7,4,1,IL
64855,68,1,1,5,5,3,1,9,4,2,NY
64856,30,2,2,5,2,2,1,2,2,9,KY
64857,65,1,1,5,1,2,2,2,3,5,IL
64858,66,1,1,3,1,3,2,1,4,6,MA
64859,51,1,1,1,1,3,2,7,4,6,FL
64860,51,2,1,5,1,3,2,5,4,6,CO
64861,20,2,2,2,5,3,1,9,4,9,GA
64862,32,2,1,5,5,2,1,3,4,3,GA
64863,41,2,1,1,1,1,2,3,4,6,NC
64864,57,2,1,1,1,3,0,7,4,5,FL
64865,54,1,1,2,5,2,0,9,4,4,NY
64866,42,2,1,5,1,1,0,3,3,5,TN
64867,52,1,1,5,2,3,2,0,1,4,CT
64868,76,1,1,1,1,3,2,7,4,6,TX
64869,65,1,1,4,2,3,1,7,1,4,MA
64870,72,2,1,5,5,3,1,4,4,3,VA
64871,39,2,1,4,5,2,1,9,3,2,ME
64872,47,2,1,1,2,2,1,2,2,4,OR
64873,40,2,1,3,4,3,2,7,2,7,CA
64874,27,1,1,5,4,3,0,9,2,5,WA
64875,32,2,1,5,5,3,1,3,3,2,MI
64876,66,2,1,5,5,2,1,3,4,1,MA
64877,64,2,1,5,2,3,1,1,1,4,FL
64878,67,2,1,5,5,3,1,7,4,2,OR
64879,31,2,1,5,1,1,0,0,3,5,NY
64880,72,2,1,5,5,3,1,7,4,2,WA
64881,45,1,3,5,1,3,0,9,4,6,IL
64882,24,2,1,5,4,1,1,7,2,1,IN
64883,29,2,3,5,5,3,1,2,4,2,CA
64884,39,2,5,5,5,3,1,4,4,2,WA
64885,52,2,1,1,5,2,1,5,3,3,MA
64886,57,2,1,4,1,3,2,5,4,6,TX
64887,56,1,1,2,1,3,2,7,4,6,NY
64888,27,2,3,5,5,3,1,7,4,9,MA
64889,46,2,5,5,2,1,1,3,1,9,AZ
64890,57,2,1,2,1,1,2,5,4,5,PA
64891,75,2,1,1,5,3,1,7,4,3,MI
64892,54,2,1,3,2,2,0,3,1,1,UT
64893,71,1,4,5,1,3,2,1,4,4,NV
64894,42,2,2,5,5,3,1,2,4,4,LA
64895,58,1,1,5,2,2,0,9,2,4,WA
64896,58,2,1,5,2,3,1,1,1,3,FL
64897,69,2,1,5,2,2,1,9,2,2,CA
64898,19,1,1,4,1,3,2,5,4,7,VA
64899,34,2,1,3,1,3,0,9,3,5,OH
64900,53,2,2,1,5,3,1,7,3,4,CA
64901,72,2,1,2,1,3,2,2,4,9,MO
64902,44,2,1,1,5,2,1,2,4,2,MN
64903,36,2,1,1,2,1,2,5,2,5,CA
64904,25,2,6,5,2,1,1,7,2,2,MA
64905,55,2,1,4,5,3,1,7,4,2,MA
64906,33,1,2,2,1,3,2,7,4,6,FL
64907,78,1,1,5,1,3,2,4,4,6,MO
64908,51,2,5,2,5,3,0,9,4,6,FL
64909,80,2,1,4,5,3,0,2,4,2,MD
64910,51,2,1,5,1,3,2,4,4,6,MO
64911,55,2,5,4,5,1,1,4,3,4,TX
64912,18,2,1,5,2,3,1,4,2,1,TX
64913,65,1,1,2,1,2,0,5,3,5,PA
64914,43,2,1,5,5,2,0,5,3,4,PA
64915,18,1,5,5,5,3,1,0,4,4,NJ
64916,51,1,1,5,2,3,1,7,2,2,FL
64917,35,1,1,4,1,2,2,0,3,5,ND
64918,69,1,1,5,5,3,1,9,4,2,MN
64919,75,1,5,5,2,2,0,2,1,9,NJ
64920,63,2,1,3,1,3,0,9,4,6,CT
64921,80,2,1,1,1,2,2,9,3,6,FL
64922,33,2,5,3,2,2,0,7,2,9,AZ
64923,68,1,1,5,2,3,1,7,2,3,MN
64924,28,2,1,4,1,2,2,2,4,6,IL
64925,27,1,6,3,4,2,0,9,2,6,GA
64926,33,2,1,4,2,3,0,7,2,4,NE
64927,30,1,1,1,2,2,2,2,2,7,NY
64928,53,2,1,4,5,3,1,2,4,2,WA
64929,58,1,1,5,1,3,0,9,3,9,NC
64930,27,2,2,5,2,2,1,3,2,3,AR
64931,50,1,1,5,1,3,2,7,4,6,NH
64932,0,1,1,1,1,3,2,1,3,6,CA
64933,37,2,5,5,5,3,1,5,3,4,TX
64934,63,1,1,2,2,2,2,9,2,5,VA
64935,19,2,3,5,5,2,0,9,3,4,CA
64936,25,2,1,5,5,3,1,7,4,2,OH
64937,71,2,4,5,2,1,0,2,2,9,FL
64938,55,1,1,2,2,2,1,2,2,9,MD
64939,29,2,1,1,1,3,0,9,4,7,AL
64940,52,1,1,5,1,3,0,1,4,6,NE
64941,32,2,1,5,5,1,1,7,3,3,CO
64942,52,2,1,1,1,2,2,7,4,5,CA
64943,66,1,1,2,1,3,2,1,4,6,NM
64944,66,1,1,5,1,3,2,7,4,4,OH
64945,57,1,1,2,1,3,2,5,4,6,IL
64946,39,1,6,1,1,2,2,4,3,5,WA
64947,21,1,6,5,2,2,1,1,2,3,WI
64948,34,1,1,5,1,2,1,3,4,5,WI
64949,0,1,1,2,1,3,2,7,4,5,MO
64950,35,1,1,5,4,3,1,0,1,5,NC
64951,80,2,1,1,2,3,1,2,2,3,UT
64952,26,1,1,5,1,2,0,9,4,4,AZ
64953,75,2,5,5,2,2,0,0,2,4,CA
64954,34,1,4,1,1,3,0,9,4,6,TX
64955,43,1,1,5,1,2,0,3,3,4,PA
64956,21,2,1,4,5,2,1,1,4,3,CA
64957,25,2,1,5,4,3,1,7,2,2,IN
64958,45,1,5,3,5,2,0,1,4,7,OH
64959,35,1,1,5,1,2,0,2,4,9,VA
64960,18,1,5,5,2,2,0,9,2,3,NY
64961,39,1,1,5,2,3,1,7,2,5,IL
64962,71,1,1,5,1,2,2,2,4,6,CA
64963,0,2,1,5,2,3,1,1,2,4,PA
64964,55,2,5,5,5,1,0,9,4,4,GA
64965,0,1,1,5,1,3,2,7,4,9,FL
64966,78,2,6,2,2,1,0,9,0,9,IA
64967,44,2,1,5,5,2,1,9,3,3,NY
64968,68,2,3,5,5,2,1,9,3,9,CA
64969,35,2,1,5,5,2,1,4,3,4,WA
64970,63,1,3,5,5,2,1,1,4,4,HI
64971,72,2,1,4,2,2,0,9,1,9,GA
64972,74,2,1,4,5,3,1,4,4,3,CA
64973,0,1,9,4,4,3,0,9,2,9,MO
64974,76,2,1,4,5,3,1,7,4,4,CA
64975,26,2,1,5,4,1,0,1,1,9,OK
64976,39,2,2,5,5,3,1,4,3,3,VA
64977,31,2,1,5,2,2,0,3,1,4,LA
64978,34,2,1,5,1,2,0,6,3,9,NC
64979,38,2,1,4,1,2,0,2,3,9,ID
64980,58,2,1,1,1,3,0,3,4,5,TX
64981,63,1,1,5,2,3,1,6,2,3,MA
64982,73,1,1,5,5,3,1,7,4,1,AZ
64983,43,1,1,5,2,2,2,1,2,5,OH
64984,80,1,1,2,2,1,2,1,2,6,NV
64985,29,2,1,4,5,3,1,7,4,3,CT
64986,71,2,1,1,2,3,1,7,2,4,ID
64987,49,2,1,1,1,1,2,3,4,9,UT
64988,63,2,1,5,2,3,2,7,1,3,NY
64989,34,2,1,5,2,2,1,7,2,1,CO
64990,65,2,1,5,2,3,1,7,2,2,NJ
64991,31,2,1,5,1,2,2,1,3,6,MN
64992,79,2,1,4,2,3,0,9,1,4,WA
64993,67,2,1,5,1,3,2,7,4,6,OR
64994,65,1,5,5,5,1,1,1,3,9,CA
64995,30,1,5,4,5,2,0,9,4,4,TX
64996,50,2,1,5,2,3,1,4,2,3,TX
64997,71,1,1,5,5,3,1,3,4,2,KY
64998,73,2,1,5,5,3,1,7,4,2,MI
64999,50,1,1,2,1,2,1,2,3,5,NY
65000,30,2,6,5,5,1,0,9,3,3,ME
65001,41,2,1,5,5,3,1,7,3,2,FL
65002,0,2,1,2,1,3,2,3,4,6,MN
65003,18,2,1,2,1,3,2,5,4,7,TX
65004,77,1,1,5,1,3,2,7,4,4,SC
65005,19,1,1,4,5,2,1,5,4,3,IL
65006,40,1,5,5,4,1,3,9,1,4,CA
65007,74,2,1,2,1,3,2,7,4,6,WV
65008,37,2,1,5,5,2,1,6,4,2,PA
65009,75,2,1,5,1,2,2,0,3,9,KS
65010,37,2,5,4,4,1,0,9,2,5,IL
65011,80,2,1,5,1,1,1,7,4,7,FL
65012,69,2,1,4,1,3,1,5,3,5,NY
65013,59,2,1,2,2,2,2,3,1,9,CT
65014,22,1,1,5,4,3,3,2,2,6,GA
65015,30,1,1,2,2,3,0,3,2,4,IL
65016,44,2,2,5,2,3,1,7,2,9,GA
65017,64,2,1,5,5,3,1,5,4,2,OK
65018,40,1,6,5,2,2,0,9,2,6,CA
65019,61,1,1,5,5,3,1,7,4,3,MN
65020,29,1,1,5,4,3,1,7,2,1,OH
65021,78,2,1,5,5,3,1,5,4,1,CA
65022,71,1,2,2,5,2,1,3,4,9,MI
65023,45,1,1,5,5,3,0,9,3,2,OR
65024,66,1,1,4,1,3,2,1,4,7,CA
65025,52,1,1,5,1,3,2,3,4,6,OH
65026,40,1,1,5,1,3,0,9,4,7,LA
65027,41,1,1,1,1,2,0,1,4,9,MO
65028,31,1,1,1,5,3,1,7,3,4,NE
65029,66,1,2,2,5,3,1,3,4,9,MI
65030,24,2,6,1,1,2,0,9,4,6,IL
65031,34,1,2,1,2,3,0,9,2,3,SC
65032,41,2,1,5,1,3,0,2,3,5,NY
65033,24,2,2,5,2,2,1,5,2,2,MO
65034,29,2,2,5,5,2,1,9,4,9,VA
65035,36,2,1,4,1,2,2,3,3,5,VA
65036,41,2,5,2,2,3,2,7,2,6,OR
65037,80,1,1,5,2,2,2,0,1,9,FL
65038,57,2,1,5,5,1,0,9,3,4,OH
65039,57,1,1,3,1,3,2,3,3,6,WI
65040,51,2,1,5,1,3,2,9,4,4,OH
65041,66,1,1,5,2,2,2,1,2,9,OH
65042,45,1,1,5,5,3,1,3,3,2,CA
65043,25,2,1,4,1,2,0,2,4,5,WV
65044,28,1,1,5,1,2,2,1,4,7,TX
65045,72,1,1,2,1,3,0,4,4,7,NY
65046,36,2,1,5,1,1,2,7,4,6,FL
65047,21,2,1,5,5,1,1,7,4,2,OR
65048,64,2,1,3,1,2,2,2,4,2,FL
65049,33,2,1,1,2,2,0,9,2,6,UT
65050,47,1,1,2,2,3,2,2,2,6,CA
65051,28,2,1,5,5,2,1,2,3,2,OH
65052,40,2,1,4,2,3,0,1,2,4,MA
65053,27,2,2,3,5,3,1,3,4,4,GA
65054,68,1,1,5,1,2,0,9,3,4,IL
65055,19,2,1,1,1,1,2,1,4,7,NY
65056,39,1,1,1,1,2,2,1,3,6,NY
65057,20,2,2,5,5,2,1,9,4,7,OK
65058,46,1,3,3,2,2,1,4,1,3,CA
65059,55,1,1,2,1,2,2,1,4,6,NY
65060,56,1,5,1,2,3,2,7,1,6,KY
65061,68,2,2,5,5,3,1,7,4,9,VA
65062,74,1,1,5,1,3,2,2,4,6,TX
65063,28,2,4,5,5,3,1,7,4,1,CA
65064,68,2,1,5,1,3,2,4,4,6,FL
65065,21,1,1,2,1,3,2,7,4,6,CO
65066,61,1,1,2,1,3,2,5,4,6,HI
65067,31,2,1,5,5,2,0,9,4,9,CA
65068,0,2,1,5,2,3,2,6,1,6,KY
65069,72,1,1,5,1,3,2,7,4,9,WA
65070,72,1,1,1,1,3,2,6,4,6,WA
65071,59,2,2,5,5,3,0,6,4,3,GA
65072,62,1,1,1,1,2,2,2,3,6,MN
65073,0,2,5,3,5,2,0,9,3,3,CA
65074,35,1,1,5,2,1,2,1,2,4,MO
65075,38,1,5,1,5,2,1,0,4,3,TX
65076,21,2,1,2,1,2,2,4,3,5,LA
65077,48,2,1,5,2,3,2,0,2,6,ID
65078,41,2,1,5,5,3,1,7,4,2,IL
65079,46,2,1,5,1,1,2,5,4,4,LA
65080,34,1,1,5,2,2,1,1,2,4,PA
65081,44,1,1,5,2,2,1,3,1,4,TX
65082,61,2,1,2,9,2,2,1,1,4,WI
65083,48,2,1,5,2,1,2,0,1,4,CA
65084,35,1,1,1,1,3,0,2,4,7,SC
65085,35,2,1,5,2,2,0,7,1,9,MI
65086,58,2,2,5,5,1,0,9,4,9,PA
65087,68,2,1,5,5,2,1,9,4,4,KY
65088,60,2,1,5,1,2,2,2,3,3,WA
65089,70,1,1,5,1,3,2,7,4,7,AZ
65090,63,1,1,3,2,3,2,5,2,5,ND
65091,47,2,1,2,1,3,2,4,4,7,GA
65092,69,1,1,5,5,3,1,7,4,2,NY
65093,66,1,1,2,2,3,1,9,1,4,ME
65094,30,1,1,2,4,1,1,2,1,4,NJ
65095,25,2,1,4,1,2,0,7,4,9,KY
65096,52,2,1,1,1,2,2,6,4,6,MO
65097,37,1,1,3,2,2,2,1,1,4,MO
65098,75,1,1,1,2,3,2,5,2,4,TX
65099,57,2,2,4,5,1,0,9,4,9,VA
65100,50,2,1,5,5,2,1,7,3,2,CA
65101,63,2,1,5,5,3,1,2,4,2,CO
65102,39,1,1,2,1,3,2,7,3,4,CT
65103,63,2,1,1,2,3,1,7,1,4,CA
65104,47,2,3,5,5,3,1,4,4,4,NY
65105,32,1,1,4,1,2,2,1,3,4,CA
65106,67,1,1,5,5,2,1,2,4,2,CO
65107,61,2,1,5,5,3,1,6,4,3,GA
65108,35,1,4,5,4,1,0,1,1,9,WI
65109,77,2,1,5,2,2,0,9,2,9,TX
65110,53,1,5,5,1,2,0,1,3,6,CA
65111,23,2,1,5,2,1,0,9,2,4,AZ
65112,27,2,2,4,5,2,0,3,4,6,OR
65113,0,1,1,5,5,3,0,6,3,4,PA
65114,80,1,1,4,1,3,2,5,4,6,CA
65115,35,1,3,5,2,2,0,9,2,9,CA
65116,79,2,1,5,1,2,2,3,4,7,CA
65117,49,1,1,5,5,2,0,7,3,3,TX
65118,57,1,1,2,1,2,0,7,4,6,NV
65119,70,2,2,2,5,3,1,3,4,2,AL
65120,33,1,1,5,2,1,1,4,2,4,NE
65121,60,2,2,1,1,3,1,9,4,5,MD
65122,32,2,1,5,5,3,1,7,4,2,OH
65123,55,1,1,5,1,2,2,3,3,5,MO
65124,67,2,1,2,1,3,2,4,4,6,FL
65125,0,1,3,5,2,2,1,0,2,5,CA
65126,29,2,1,3,2,1,1,7,2,3,AL
65127,34,2,1,3,1,2,0,2,3,9,NY
65128,60,2,1,1,1,1,2,1,4,6,MN
65129,0,2,5,2,5,3,0,9,4,3,NC
65130,57,1,2,5,5,3,1,7,4,3,FL
65131,80,2,1,4,5,3,1,7,4,2,CA
65132,24,2,1,5,2,1,0,3,1,9,IA
65133,47,1,1,3,1,2,0,9,3,5,MI
65134,34,2,5,3,2,1,0,9,1,9,TX
65135,75,2,1,2,5,3,1,0,4,9,WA
65136,38,2,5,5,5,2,1,1,4,1,NJ
65137,32,1,1,5,5,2,0,5,4,4,OK
65138,29,2,1,1,5,2,1,7,4,2,AL
65139,71,2,1,5,5,3,1,4,4,2,MN
65140,61,2,1,5,5,3,0,3,4,2,FL
65141,37,1,1,4,2,1,1,7,1,4,WI
65142,66,2,1,5,2,2,2,5,2,4,CA
65143,37,1,1,1,1,3,2,1,4,6,IL
65144,0,2,1,5,1,3,2,7,4,6,AZ
65145,75,2,1,5,5,3,1,5,4,9,UT
65146,29,2,3,5,5,3,1,1,4,2,HI
65147,56,2,1,2,2,3,1,4,2,4,PA
65148,31,1,6,5,1,1,0,9,4,9,LA
65149,65,1,1,5,2,3,1,3,2,9,AR
65150,66,1,5,2,1,3,2,5,3,6,FL
65151,64,1,3,5,2,3,0,1,1,4,CA
65152,23,1,2,5,4,2,0,9,2,4,MS
65153,39,2,1,3,1,3,2,2,4,9,NY
65154,29,1,1,5,4,3,3,7,1,4,NY
65155,27,2,1,5,2,1,0,9,1,9,OK
65156,37,1,1,2,1,2,0,9,4,6,NC
65157,30,2,1,5,2,3,0,9,2,3,UT
65158,42,1,1,5,5,3,1,7,3,2,CO
65159,29,2,5,5,1,2,2,9,3,5,TX
65160,53,1,1,5,4,1,0,4,2,4,CA
65161,80,2,1,5,2,3,2,1,2,4,MN
65162,67,2,1,5,5,3,1,5,4,3,CA
65163,0,1,3,5,2,2,1,1,2,5,CA
65164,73,1,1,1,2,3,1,5,2,6,TN
65165,70,1,1,4,5,3,2,4,3,4,PA
65166,33,1,4,5,2,1,2,1,2,5,MN
65167,53,2,1,3,1,3,2,5,4,6,MS
65168,58,2,2,1,2,2,1,1,2,3,NC
65169,39,2,1,2,1,2,2,5,4,6,FL
65170,45,1,6,5,2,3,0,5,1,4,KY
65171,65,1,1,2,1,2,1,6,3,3,CT
65172,58,2,1,5,2,3,0,9,2,1,NJ
65173,66,2,1,2,2,3,1,7,2,2,LA
65174,51,1,5,4,5,3,1,3,4,3,TX
65175,51,1,5,5,5,3,0,2,4,3,CA
65176,55,1,1,4,2,2,2,1,2,5,FL
65177,29,2,1,3,1,1,2,3,4,5,SC
65178,32,1,1,5,1,2,2,7,4,6,MO
65179,26,2,5,4,5,1,0,1,3,3,NY
65180,73,1,1,5,2,3,2,9,1,6,CO
65181,24,1,1,5,2,1,0,9,1,9,MT
65182,74,1,1,1,1,3,2,0,4,6,PA
65183,46,2,1,4,2,2,2,2,2,5,CO
65184,48,1,5,2,1,3,2,3,3,4,CA
65185,54,2,1,1,1,3,2,7,3,6,MO
65186,27,1,6,5,2,2,1,2,2,4,MI
65187,32,2,1,5,1,1,0,9,3,4,NE
65188,42,2,2,2,5,2,1,1,4,9,MD
65189,36,2,6,5,5,2,1,1,4,2,HI
65190,47,2,1,4,1,2,2,7,4,4,OK
65191,39,1,1,5,2,3,1,4,2,2,MI
65192,52,2,1,5,2,3,2,5,2,5,WA
65193,60,2,1,5,5,3,1,3,4,4,FL
65194,80,2,2,1,5,3,1,7,4,9,AL
65195,64,2,1,2,2,3,1,6,2,4,CT
65196,61,1,1,5,2,3,1,4,2,3,PA
65197,72,1,1,5,2,3,2,7,2,7,IA
65198,58,1,1,5,2,3,1,7,2,2,MA
65199,44,2,1,5,2,1,0,9,1,2,CO
65200,75,1,1,1,1,3,2,7,4,7,MN
65201,77,2,1,2,5,3,1,3,4,4,SC
65202,67,2,1,5,5,2,1,7,3,2,WI
65203,65,2,1,5,1,3,1,1,3,3,IN
65204,58,2,1,5,1,3,2,5,3,4,CA
65205,67,2,1,1,2,2,2,2,2,5,KS
65206,49,1,1,5,5,3,1,3,4,2,IN
65207,55,2,2,1,5,3,1,3,3,9,GA
65208,79,2,1,5,2,2,0,2,1,4,NC
65209,70,1,3,5,1,3,0,9,4,6,NY
65210,67,2,1,5,1,3,2,9,4,6,CA
65211,33,2,1,5,2,3,1,3,2,3,VA
65212,38,1,1,5,2,2,0,1,2,3,TX
65213,44,2,1,5,5,3,1,7,4,1,NY
65214,80,1,1,1,2,3,1,1,1,4,WY
65215,27,1,1,5,2,3,1,2,2,4,WA
65216,76,2,1,2,1,3,2,4,4,6,NE
65217,33,2,2,2,4,3,3,5,1,2,OH
65218,72,2,1,1,2,3,2,3,2,6,NH
65219,80,1,1,1,1,1,0,9,4,4,IL
65220,53,2,1,5,2,2,2,7,2,6,MA
65221,80,2,1,5,5,3,1,7,4,2,CA
65222,68,2,1,2,1,3,2,4,4,6,GA
65223,42,1,1,5,5,3,1,3,3,9,MN
65224,74,1,3,5,2,3,1,7,2,2,CA
65225,0,1,1,2,2,2,2,3,2,5,GA
65226,68,2,1,5,1,3,2,7,4,7,WA
65227,55,2,1,5,1,3,2,4,4,6,MN
65228,35,1,6,2,2,2,2,7,2,6,MO
65229,80,2,1,5,5,3,1,7,3,2,FL
65230,60,1,1,5,5,3,1,7,4,2,CA
65231,80,1,1,5,1,3,2,0,3,6,FL
65232,74,2,2,4,5,3,1,1,4,2,MD
65233,29,2,1,5,1,2,2,2,3,5,ID
65234,61,2,1,1,2,3,1,5,1,4,CA
65235,43,1,1,5,2,2,1,3,1,3,MA
65236,68,1,1,1,2,2,2,2,2,6,TX
65237,57,2,1,1,1,2,2,3,4,6,CO
65238,23,2,5,1,5,3,0,9,4,3,TX
65239,78,2,1,5,2,3,1,3,2,9,IN
65240,64,2,1,5,5,3,1,7,4,3,CA
65241,76,2,1,5,1,3,2,3,3,6,CA
65242,0,1,1,1,1,2,2,1,3,6,IN
65243,58,2,1,3,1,2,2,2,4,6,TX
65244,68,2,1,1,1,3,2,0,4,6,MS
65245,68,1,1,5,5,3,1,1,4,3,IN
65246,59,2,1,5,5,3,1,7,4,2,CT
65247,41,2,1,5,4,3,0,1,1,9,WY
65248,30,2,2,5,5,2,1,4,4,4,TX
65249,35,2,2,5,2,2,0,9,2,4,WI
65250,69,1,1,5,2,1,2,2,1,9,OH
65251,0,2,1,1,2,2,1,3,2,5,OK
65252,21,2,3,5,5,3,1,3,4,2,IL
65253,0,2,2,1,2,3,0,9,1,2,OH
65254,34,2,5,3,1,2,0,7,3,4,TX
65255,80,2,1,3,5,2,1,9,4,9,NJ
65256,49,1,1,5,5,3,1,2,3,5,CA
65257,73,2,6,1,3,1,0,9,1,9,CA
65258,62,2,1,4,2,1,2,5,1,4,OH
65259,19,2,5,2,5,2,0,4,4,4,TX
65260,52,2,1,5,5,1,1,2,3,5,CA
65261,57,2,1,5,5,3,1,3,4,2,CA
65262,44,2,5,5,2,1,0,2,2,5,VA
65263,40,1,1,5,1,2,2,9,3,4,SC
65264,44,1,5,4,1,3,2,7,4,7,TX
65265,44,2,1,5,2,3,1,7,2,4,FL
65266,72,1,1,5,1,3,2,6,4,6,GA
65267,71,2,1,5,1,3,0,9,4,7,SC
65268,36,2,3,5,2,2,1,7,2,3,HI
65269,56,1,1,4,1,2,0,9,4,5,OK
65270,56,2,1,3,1,3,2,4,4,5,IN
65271,66,2,1,1,1,1,2,0,3,4,OH
65272,66,1,1,5,1,2,2,9,4,6,GA
65273,0,1,1,5,2,3,1,1,2,4,PA
65274,48,1,1,4,2,2,2,0,1,4,NY
65275,44,1,5,5,2,3,1,6,2,2,TX
65276,30,1,2,5,5,2,0,9,4,3,MI
65277,80,2,1,2,1,2,2,1,4,6,MI
65278,80,2,1,5,2,3,2,2,1,5,FL
65279,37,1,1,5,1,2,0,9,3,4,NC
65280,30,2,1,5,5,1,1,0,4,1,KY
65281,36,1,1,4,5,3,0,1,4,4,PA
65282,34,1,1,5,1,2,2,7,3,7,OH
65283,59,1,1,5,5,2,1,7,4,3,VA
65284,51,2,1,5,2,2,0,9,1,4,VA
65285,0,1,6,5,2,3,0,9,1,4,WA
65286,30,1,1,3,2,2,0,9,2,4,MS
