,VCF0105a,VCF0731,VCF0803,VCF0301,VCF0130,VCF0101,VCF0104,VCF0310,VCF0901b
64824,1,1,2,1,5,24,2,3,OH
64825,2,1,5,1,1,59,1,3,OH
64826,5,5,2,3,4,29,2,2,CA
64827,6,9,5,6,5,0,2,1,VA
64828,1,1,6,7,4,73,1,2,CO
64829,1,9,4,3,2,39,1,2,FL
64830,1,1,9,7,5,0,2,3,UT
64831,2,9,5,1,1,77,2,3,OH
64832,1,1,5,1,1,0,1,3,FL
64833,1,9,9,7,5,0,1,3,PA
64834,1,1,7,7,1,53,1,3,TX
64835,3,1,9,4,5,53,1,2,CT
64836,1,1,6,7,9,68,1,3,KY
64837,1,1,2,1,5,40,2,3,ME
64838,2,1,2,7,4,25,2,2,GA
64839,5,1,3,3,5,40,1,3,PA
64840,1,1,4,4,5,43,2,1,MO
64841,4,1,3,1,5,51,1,3,WI
64842,1,5,9,3,4,57,1,3,AL
64843,1,1,5,6,2,65,1,1,AZ
64844,1,1,4,5,5,80,2,3,PA
64845,1,9,6,7,5,42,1,2,UT
64846,2,1,9,1,4,48,2,3,AL
64847,2,1,9,4,1,38,2,1,AL
64848,5,1,9,5,5,31,1,1,AZ
64849,1,1,3,1,5,65,1,2,NJ
64850,1,1,7,7,2,41,2,2,NY
64851,9,1,0,4,5,0,0,2,NY
64852,1,5,2,1,5,80,1,1,NJ
64853,5,5,4,7,5,40,2,3,NY
64854,1,1,1,1,5,38,1,3,IL
64855,1,5,2,1,5,68,1,3,NY
64856,2,1,9,5,5,30,2,2,KY
64857,1,1,5,6,5,65,1,2,IL
64858,1,1,6,7,3,66,1,3,MA
64859,1,1,6,7,1,51,1,3,FL
64860,1,1,6,7,5,51,2,3,CO
64861,2,5,9,1,2,20,2,3,GA
64862,1,1,3,1,5,32,2,2,GA
64863,1,1,6,7,1,41,2,1,NC
64864,1,1,5,7,1,57,2,3,FL
64865,1,9,4,1,2,54,1,2,NY
64866,1,1,5,6,5,42,2,1,TN
64867,1,1,4,4,5,52,1,3,CT
64868,1,1,6,7,1,76,1,3,TX
64869,1,1,4,4,4,65,1,3,MA
64870,1,1,3,1,5,72,2,3,VA
64871,1,9,2,2,4,39,2,2,ME
64872,1,1,4,3,1,47,2,2,OR
64873,1,1,7,5,3,40,2,3,CA
64874,1,9,5,5,5,27,1,3,WA
64875,1,1,2,2,5,32,2,3,MI
64876,1,1,1,1,5,66,2,2,MA
64877,1,1,4,4,5,64,2,3,FL
64878,1,1,2,1,5,67,2,3,OR
64879,1,1,5,6,5,31,2,1,NY
64880,1,1,2,1,5,72,2,3,WA
64881,3,9,6,7,5,45,1,3,IL
64882,1,1,1,3,5,24,2,1,IN
64883,3,1,2,1,5,29,2,3,CA
64884,5,1,2,1,5,39,2,3,WA
64885,1,1,3,2,1,52,2,2,MA
64886,1,1,6,7,4,57,2,3,TX
64887,1,1,6,7,2,56,1,3,NY
64888,3,1,9,1,5,27,2,3,MA
64889,5,1,9,4,5,46,2,1,AZ
64890,1,1,5,7,2,57,2,1,PA
64891,1,1,3,1,1,75,2,3,MI
64892,1,1,1,4,3,54,2,2,UT
64893,4,1,4,7,5,71,1,3,NV
64894,2,1,4,1,5,42,2,3,LA
64895,1,9,4,3,5,58,1,2,WA
64896,1,1,3,4,5,58,2,3,FL
64897,1,5,2,3,5,69,2,2,CA
64898,1,1,7,7,4,19,1,3,VA
64899,1,9,5,6,3,34,2,3,OH
64900,2,1,4,2,1,53,2,3,CA
64901,1,1,9,7,2,72,2,3,MO
64902,1,1,2,1,1,44,2,2,MN
64903,1,1,5,5,1,36,2,1,CA
64904,6,1,2,3,5,25,2,1,MA
64905,1,1,2,1,4,55,2,3,MA
64906,2,1,6,7,2,33,1,3,FL
64907,1,1,6,7,5,78,1,3,MO
64908,5,9,6,1,2,51,2,3,FL
64909,1,1,2,1,4,80,2,3,MD
64910,1,1,6,7,5,51,2,3,MO
64911,5,1,4,2,4,55,2,1,TX
64912,1,1,1,3,5,18,2,3,TX
64913,1,1,5,6,2,65,1,2,PA
64914,1,1,4,2,5,43,2,2,PA
64915,5,1,4,1,5,18,1,3,NJ
64916,1,1,2,3,5,51,1,3,FL
64917,1,1,5,6,4,35,1,2,ND
64918,1,9,2,1,5,69,1,3,MN
64919,5,1,9,4,5,75,1,2,NJ
64920,1,9,6,7,3,63,2,3,CT
64921,1,5,6,6,1,80,2,2,FL
64922,5,1,9,3,3,33,2,2,AZ
64923,1,1,3,3,5,68,1,3,MN
64924,1,1,6,7,4,28,2,2,IL
64925,6,9,6,5,3,27,1,2,GA
64926,1,1,4,5,4,33,2,3,NE
64927,1,1,7,5,1,30,1,2,NY
64928,1,1,2,1,4,53,2,3,WA
64929,1,9,9,6,5,58,1,3,NC
64930,2,1,3,3,5,27,2,2,AR
64931,1,1,6,7,5,50,1,3,NH
64932,1,1,6,6,1,0,1,3,CA
64933,5,1,4,2,5,37,2,3,TX
64934,1,5,5,5,2,63,1,2,VA
64935,3,9,4,2,5,19,2,2,CA
64936,1,1,2,1,5,25,2,3,OH
64937,4,1,9,5,5,71,2,1,FL
64938,1,1,9,3,2,55,1,2,MD
64939,1,9,7,7,1,29,2,3,AL
64940,1,1,6,7,5,52,1,3,NE
64941,1,1,3,2,5,32,2,1,CO
64942,1,1,5,7,1,52,2,2,CA
64943,1,1,6,7,2,66,1,3,NM
64944,1,1,4,7,5,66,1,3,OH
64945,1,1,6,7,2,57,1,3,IL
64946,6,1,5,6,1,39,1,2,WA
64947,6,1,3,3,5,21,1,2,WI
64948,1,1,5,7,5,34,1,2,WI
64949,1,1,5,7,2,0,1,3,MO
64950,1,1,5,4,5,35,1,3,NC
64951,1,1,3,3,1,80,2,3,UT
64952,1,9,4,7,5,26,1,2,AZ
64953,5,1,4,3,5,75,2,2,CA
64954,4,9,6,7,1,34,1,3,TX
64955,1,1,4,6,5,43,1,2,PA
64956,1,1,3,1,4,21,2,2,CA
64957,1,1,2,3,5,25,2,3,IN
64958,5,1,7,1,3,45,1,2,OH
64959,1,1,9,7,5,35,1,2,VA
64960,5,9,3,3,5,18,1,2,NY
64961,1,1,5,5,5,39,1,3,IL
64962,1,1,6,7,5,71,1,2,CA
64963,1,1,4,3,5,0,2,3,PA
64964,5,9,4,1,5,55,2,1,GA
64965,1,1,9,7,5,0,1,3,FL
64966,6,9,9,0,2,78,2,1,IA
64967,1,5,3,2,5,44,2,2,NY
64968,3,5,9,2,5,68,2,2,CA
64969,1,1,4,2,5,35,2,2,WA
64970,3,1,4,1,5,63,1,2,HI
64971,1,5,9,4,4,72,2,2,GA
64972,1,1,3,1,4,74,2,3,CA
64973,9,9,9,3,4,0,1,3,MO
64974,1,1,4,1,4,76,2,3,CA
64975,1,1,9,4,5,26,2,1,OK
64976,2,1,3,2,5,39,2,3,VA
64977,1,1,4,4,5,31,2,2,LA
64978,1,1,9,6,5,34,2,2,NC
64979,1,1,9,6,4,38,2,2,ID
64980,1,1,5,7,1,58,2,3,TX
64981,1,1,3,3,5,63,1,3,MA
64982,1,1,1,1,5,73,1,3,AZ
64983,1,1,5,5,5,43,1,2,OH
64984,1,1,6,5,2,80,1,1,NV
64985,1,1,3,1,4,29,2,3,CT
64986,1,1,4,3,1,71,2,3,ID
64987,1,1,9,7,1,49,2,1,UT
64988,1,1,3,4,5,63,2,3,NY
64989,1,1,1,3,5,34,2,2,CO
64990,1,1,2,3,5,65,2,3,NJ
64991,1,1,6,6,5,31,2,2,MN
64992,1,9,4,4,4,79,2,3,WA
64993,1,1,6,7,5,67,2,3,OR
64994,5,1,9,2,5,65,1,1,CA
64995,5,9,4,1,4,30,1,2,TX
64996,1,1,3,3,5,50,2,3,TX
64997,1,1,2,1,5,71,1,3,KY
64998,1,1,2,1,5,73,2,3,MI
64999,1,1,5,6,2,50,1,2,NY
65000,6,9,3,2,5,30,2,1,ME
65001,1,1,2,2,5,41,2,3,FL
65002,1,1,6,7,2,0,2,3,MN
65003,1,1,7,7,2,18,2,3,TX
65004,1,1,4,7,5,77,1,3,SC
65005,1,1,3,1,4,19,1,2,IL
65006,5,5,4,4,5,40,1,1,CA
65007,1,1,6,7,2,74,2,3,WV
65008,1,1,2,1,5,37,2,2,PA
65009,1,1,9,6,5,75,2,2,KS
65010,5,9,5,5,4,37,2,1,IL
65011,1,1,7,7,5,80,2,1,FL
65012,1,1,5,6,4,69,2,3,NY
65013,1,1,9,4,2,59,2,2,CT
65014,1,1,6,5,5,22,1,3,GA
65015,1,1,4,5,2,30,1,3,IL
65016,2,1,9,3,5,44,2,3,GA
65017,1,1,2,1,5,64,2,3,OK
65018,6,9,6,5,5,40,1,2,CA
65019,1,1,3,1,5,61,1,3,MN
65020,1,1,1,3,5,29,1,3,OH
65021,1,1,1,1,5,78,2,3,CA
65022,2,1,9,1,2,71,1,2,MI
65023,1,9,2,2,5,45,1,3,OR
65024,1,1,7,7,4,66,1,3,CA
65025,1,1,6,7,5,52,1,3,OH
65026,1,9,7,7,5,40,1,3,LA
65027,1,1,9,7,1,41,1,2,MO
65028,1,1,4,2,1,31,1,3,NE
65029,2,1,9,1,2,66,1,3,MI
65030,6,9,6,7,1,24,2,2,IL
65031,2,9,3,3,1,34,1,3,SC
65032,1,1,5,6,5,41,2,3,NY
65033,2,1,2,3,5,24,2,2,MO
65034,2,5,9,1,5,29,2,2,VA
65035,1,1,5,6,4,36,2,2,VA
65036,5,1,6,5,2,41,2,3,OR
65037,1,1,9,4,5,80,1,2,FL
65038,1,9,4,2,5,57,2,1,OH
65039,1,1,6,6,3,57,1,3,WI
65040,1,9,4,7,5,51,2,3,OH
65041,1,1,9,5,5,66,1,2,OH
65042,1,1,2,2,5,45,1,3,CA
65043,1,1,5,7,4,25,2,2,WV
65044,1,1,7,7,5,28,1,2,TX
65045,1,1,7,7,2,72,1,3,NY
65046,1,1,6,7,5,36,2,1,FL
65047,1,1,2,1,5,21,2,1,OR
65048,1,1,2,7,3,64,2,2,FL
65049,1,9,6,5,1,33,2,2,UT
65050,1,1,6,5,2,47,1,3,CA
65051,1,1,2,2,5,28,2,2,OH
65052,1,1,4,5,4,40,2,3,MA
65053,2,1,4,1,3,27,2,3,GA
65054,1,9,4,6,5,68,1,2,IL
65055,1,1,7,7,1,19,2,1,NY
65056,1,1,6,6,1,39,1,2,NY
65057,2,5,7,1,5,20,2,2,OK
65058,3,1,3,4,3,46,1,2,CA
65059,1,1,6,7,2,55,1,2,NY
65060,5,1,6,4,1,56,1,3,KY
65061,2,1,9,1,5,68,2,3,VA
65062,1,1,6,7,5,74,1,3,TX
65063,4,1,1,1,5,28,2,3,CA
65064,1,1,6,7,5,68,2,3,FL
65065,1,1,6,7,2,21,1,3,CO
65066,1,1,6,7,2,61,1,3,HI
65067,1,9,9,1,5,31,2,2,CA
65068,1,1,6,4,5,0,2,3,KY
65069,1,1,9,7,5,72,1,3,WA
65070,1,1,6,7,1,72,1,3,WA
65071,2,1,3,1,5,59,2,3,GA
65072,1,1,6,6,1,62,1,2,MN
65073,5,9,3,2,3,0,2,2,CA
65074,1,1,4,5,5,35,1,1,MO
65075,5,1,3,1,1,38,1,2,TX
65076,1,1,5,6,2,21,2,2,LA
65077,1,1,6,5,5,48,2,3,ID
65078,1,1,2,1,5,41,2,3,IL
65079,1,1,4,7,5,46,2,1,LA
65080,1,1,4,3,5,34,1,2,PA
65081,1,1,4,4,5,44,1,2,TX
65082,1,1,4,4,2,61,2,2,WI
65083,1,1,4,4,5,48,2,1,CA
65084,1,1,7,7,1,35,1,3,SC
65085,1,1,9,4,5,35,2,2,MI
65086,2,9,9,1,5,58,2,1,PA
65087,1,5,4,1,5,68,2,2,KY
65088,1,1,3,6,5,60,2,2,WA
65089,1,1,7,7,5,70,1,3,AZ
65090,1,1,5,5,3,63,1,3,ND
65091,1,1,7,7,2,47,2,3,GA
65092,1,1,2,1,5,69,1,3,NY
65093,1,5,4,4,2,66,1,3,ME
65094,1,1,4,4,2,30,1,1,NJ
65095,1,1,9,7,4,25,2,2,KY
65096,1,1,6,7,1,52,2,2,MO
65097,1,1,4,4,3,37,1,2,MO
65098,1,1,4,5,1,75,1,3,TX
65099,2,9,9,1,4,57,2,1,VA
65100,1,1,2,2,5,50,2,2,CA
65101,1,1,2,1,5,63,2,3,CO
65102,1,1,4,6,2,39,1,3,CT
65103,1,1,4,4,1,63,2,3,CA
65104,3,1,4,1,5,47,2,3,NY
65105,1,1,4,6,4,32,1,2,CA
65106,1,1,2,1,5,67,1,2,CO
65107,1,1,3,1,5,61,2,3,GA
65108,4,1,9,4,5,35,1,1,WI
65109,1,5,9,3,5,77,2,2,TX
65110,5,1,6,6,5,53,1,2,CA
65111,1,5,4,5,5,23,2,1,AZ
65112,2,1,6,1,4,27,2,2,OR
65113,1,1,4,2,5,0,1,3,PA
65114,1,1,6,7,4,80,1,3,CA
65115,3,9,9,3,5,35,1,2,CA
65116,1,1,7,7,5,79,2,2,CA
65117,1,1,3,2,5,49,1,2,TX
65118,1,1,6,7,2,57,1,2,NV
65119,2,1,2,1,2,70,2,3,AL
65120,1,1,4,3,5,33,1,1,NE
65121,2,5,5,7,1,60,2,3,MD
65122,1,1,2,1,5,32,2,3,OH
65123,1,1,5,6,5,55,1,2,MO
65124,1,1,6,7,2,67,2,3,FL
65125,3,1,5,5,5,0,1,2,CA
65126,1,1,3,3,3,29,2,1,AL
65127,1,1,9,6,3,34,2,2,NY
65128,1,1,6,7,1,60,2,1,MN
65129,5,9,3,1,2,0,2,3,NC
65130,2,1,3,1,5,57,1,3,FL
65131,1,1,2,1,4,80,2,3,CA
65132,1,1,9,4,5,24,2,1,IA
65133,1,9,5,6,3,47,1,2,MI
65134,5,9,9,4,3,34,2,1,TX
65135,1,1,9,1,2,75,2,3,WA
65136,5,1,1,1,5,38,2,2,NJ
65137,1,1,4,1,5,32,1,2,OK
65138,1,1,2,1,1,29,2,2,AL
65139,1,1,2,1,5,71,2,3,MN
65140,1,1,2,1,5,61,2,3,FL
65141,1,1,4,4,4,37,1,1,WI
65142,1,1,4,5,5,66,2,2,CA
65143,1,1,6,7,1,37,1,3,IL
65144,1,1,6,7,5,0,2,3,AZ
65145,1,1,9,1,5,75,2,3,UT
65146,3,1,2,1,5,29,2,3,HI
65147,1,1,4,3,2,56,2,3,PA
65148,6,5,9,7,5,31,1,1,LA
65149,1,1,9,3,5,65,1,3,AR
65150,5,1,6,6,2,66,1,3,FL
65151,3,1,4,4,5,64,1,3,CA
65152,2,9,4,3,5,23,1,2,MS
65153,1,1,9,7,3,39,2,3,NY
65154,1,1,4,4,5,29,1,3,NY
65155,1,9,9,4,5,27,2,1,OK
65156,1,9,6,7,2,37,1,2,NC
65157,1,9,3,3,5,30,2,3,UT
65158,1,1,2,2,5,42,1,3,CO
65159,5,5,5,6,5,29,2,2,TX
65160,1,1,4,5,5,53,1,1,CA
65161,1,1,4,5,5,80,2,3,MN
65162,1,1,3,1,5,67,2,3,CA
65163,3,1,5,5,5,0,1,2,CA
65164,1,1,6,5,1,73,1,3,TN
65165,1,1,4,2,4,70,1,3,PA
65166,4,1,5,5,5,33,1,1,MN
65167,1,1,6,7,3,53,2,3,MS
65168,2,1,3,3,1,58,2,2,NC
65169,1,1,6,7,2,39,2,2,FL
65170,6,1,4,4,5,45,1,3,KY
65171,1,1,3,6,2,65,1,2,CT
65172,1,9,1,3,5,58,2,3,NJ
65173,1,1,2,3,2,66,2,3,LA
65174,5,1,3,1,4,51,1,3,TX
65175,5,1,3,1,5,51,1,3,CA
65176,1,1,5,5,4,55,1,2,FL
65177,1,1,5,7,3,29,2,1,SC
65178,1,1,6,7,5,32,1,2,MO
65179,5,1,3,2,4,26,2,1,NY
65180,1,5,6,4,5,73,1,3,CO
65181,1,9,9,4,5,24,1,1,MT
65182,1,1,6,7,1,74,1,3,PA
65183,1,1,5,5,4,46,2,2,CO
65184,5,1,4,6,2,48,1,3,CA
65185,1,1,6,6,1,54,2,3,MO
65186,6,1,4,3,5,27,1,2,MI
65187,1,5,4,6,5,32,2,1,NE
65188,2,1,9,1,2,42,2,2,MD
65189,6,1,2,1,5,36,2,2,HI
65190,1,1,4,7,4,47,2,2,OK
65191,1,1,2,3,5,39,1,3,MI
65192,1,1,5,5,5,52,2,3,WA
65193,1,1,4,1,5,60,2,3,FL
65194,2,1,9,1,1,80,2,3,AL
65195,1,1,4,3,2,64,2,3,CT
65196,1,1,3,3,5,61,1,3,PA
65197,1,1,7,5,5,72,1,3,IA
65198,1,1,2,3,5,58,1,3,MA
65199,1,9,2,4,5,44,2,1,CO
65200,1,1,7,7,1,75,1,3,MN
65201,1,1,4,1,2,77,2,3,SC
65202,1,1,2,2,5,67,2,2,WI
65203,1,1,3,6,5,65,2,3,IN
65204,1,1,4,6,5,58,2,3,CA
65205,1,1,5,5,1,67,2,2,KS
65206,1,1,2,1,5,49,1,3,IN
65207,2,1,9,2,1,55,2,3,GA
65208,1,1,4,4,5,79,2,2,NC
65209,3,9,6,7,5,70,1,3,NY
65210,1,5,6,7,5,67,2,3,CA
65211,1,1,3,3,5,33,2,3,VA
65212,1,1,3,3,5,38,1,2,TX
65213,1,1,1,1,5,44,2,3,NY
65214,1,1,4,4,1,80,1,3,WY
65215,1,1,4,3,5,27,1,3,WA
65216,1,1,6,7,2,76,2,3,NE
65217,2,1,2,4,2,33,2,3,OH
65218,1,1,6,5,1,72,2,3,NH
65219,1,9,4,7,1,80,1,1,IL
65220,1,1,6,5,5,53,2,2,MA
65221,1,1,2,1,5,80,2,3,CA
65222,1,1,6,7,2,68,2,3,GA
65223,1,1,9,2,5,42,1,3,MN
65224,3,1,2,3,5,74,1,3,CA
65225,1,1,5,5,2,0,1,2,GA
65226,1,1,7,7,5,68,2,3,WA
65227,1,1,6,7,5,55,2,3,MN
65228,6,1,6,5,2,35,1,2,MO
65229,1,1,2,2,5,80,2,3,FL
65230,1,1,2,1,5,60,1,3,CA
65231,1,1,6,6,5,80,1,3,FL
65232,2,1,2,1,4,74,2,3,MD
65233,1,1,5,6,5,29,2,2,ID
65234,1,1,4,4,1,61,2,3,CA
65235,1,1,3,4,5,43,1,2,MA
65236,1,1,6,5,1,68,1,2,TX
65237,1,1,6,7,1,57,2,2,CO
65238,5,5,3,1,1,23,2,3,TX
65239,1,1,9,3,5,78,2,3,IN
65240,1,1,3,1,5,64,2,3,CA
65241,1,1,6,6,5,76,2,3,CA
65242,1,1,6,6,1,0,1,2,IN
65243,1,1,6,7,3,58,2,2,TX
65244,1,1,6,7,1,68,2,3,MS
65245,1,1,3,1,5,68,1,3,IN
65246,1,1,2,1,5,59,2,3,CT
65247,1,1,9,4,5,41,2,3,WY
65248,2,1,4,1,5,30,2,2,TX
65249,2,9,4,3,5,35,2,2,WI
65250,1,1,9,4,5,69,1,1,OH
65251,1,1,5,3,1,0,2,2,OK
65252,3,1,2,1,5,21,2,3,IL
65253,2,9,2,4,1,0,2,3,OH
65254,5,1,4,6,3,34,2,2,TX
65255,1,9,9,1,3,80,2,2,NJ
65256,1,1,5,2,5,49,1,3,CA
65257,6,9,9,4,1,73,2,1,CA
65258,1,1,4,4,4,62,2,1,OH
65259,5,1,4,1,2,19,2,2,TX
65260,1,1,5,2,5,52,2,1,CA
65261,1,1,2,1,5,57,2,3,CA
65262,5,1,5,5,5,44,2,1,VA
65263,1,5,4,6,5,40,1,2,SC
65264,5,1,7,7,4,44,1,3,TX
65265,1,1,4,3,5,44,2,3,FL
65266,1,1,6,7,5,72,1,3,GA
65267,1,9,7,7,5,71,2,3,SC
65268,3,1,3,3,5,36,2,2,HI
65269,1,9,5,7,4,56,1,2,OK
65270,1,1,5,7,3,56,2,3,IN
65271,1,1,4,6,1,66,2,1,OH
65272,1,5,6,7,5,66,1,2,GA
65273,1,1,4,3,5,0,1,3,PA
65274,1,1,4,4,4,48,1,2,NY
65275,5,1,2,3,5,44,1,3,TX
65276,2,5,3,1,5,30,1,2,MI
65277,1,1,6,7,2,80,2,2,MI
65278,1,1,5,4,5,80,2,3,FL
65279,1,9,4,6,5,37,1,2,NC
65280,1,1,1,1,5,30,2,1,KY
65281,1,1,4,1,4,36,1,3,PA
65282,1,1,7,6,5,34,1,2,OH
65283,1,1,3,1,5,59,1,2,VA
65284,1,5,4,4,5,51,2,2,VA
65285,6,5,4,4,5,0,1,3,WA
65286,1,9,4,5,3,30,1,2,MS
65287,1,1,4,1,5,80,1,3,CA
65288,1,1,4,6,1,80,2,2,CA
65289,1,1,6,7,4,25,1,1,IA
65290,5,9,9,1,1,58,2,3,NJ
65291,2,9,3,2,5,65,1,3,MO
65292,3,1,6,6,5,38,1,1,TX
65293,1,1,6,6,5,61,1,3,MI
65294,1,1,2,1,5,38,1,3,NY
65295,1,1,2,1,5,33,2,3,CO
65296,1,1,5,5,5,0,2,3,FL
65297,1,9,9,7,2,64,1,2,NC
65298,1,1,2,1,5,70,1,2,MA
65299,2,1,3,1,4,28,1,2,FL
65300,1,1,2,2,5,34,1,2,AZ
65301,1,9,9,6,5,38,2,1,NY
65302,1,1,3,1,2,66,2,3,MN
65303,1,1,5,4,5,34,2,1,MN
65304,1,1,7,6,3,40,2,1,KY
65305,3,1,9,7,5,60,2,3,FL
65306,1,1,5,5,5,20,1,2,NC
65307,1,1,2,1,5,60,2,3,AZ
65308,5,1,6,7,3,56,2,3,FL
65309,1,9,3,1,5,72,2,3,CA
65310,4,1,4,1,4,68,1,2,AL
65311,4,1,9,4,2,56,2,2,GA
65312,1,9,3,4,3,60,2,3,AZ
65313,1,1,3,4,4,56,1,2,NY
65314,1,1,4,1,5,39,2,3,KY
65315,1,1,3,3,5,38,1,3,NY
65316,1,1,4,1,3,65,1,3,MN
65317,1,1,4,6,1,22,1,1,MI
65318,2,1,4,2,2,39,2,2,NJ
65319,4,1,7,7,3,66,1,3,NC
65320,4,1,4,4,5,44,1,1,MI
65321,3,1,2,2,4,46,2,3,CA
65322,1,1,7,7,5,80,2,3,LA
65323,4,1,9,4,5,49,2,3,GA
65324,1,1,9,3,5,50,2,2,NY
65325,2,1,2,1,2,70,2,3,MD
65326,1,1,2,1,1,57,2,3,NC
65327,9,1,4,0,5,0,0,2,CA
65328,1,1,3,2,5,41,2,2,CA
65329,1,1,4,6,2,46,1,3,NJ
65330,1,1,6,7,2,80,2,2,IL
65331,1,1,2,1,5,38,1,3,TX
65332,5,5,4,2,5,33,2,2,CA
65333,1,1,9,1,5,34,2,2,TN
65334,9,1,9,4,2,0,2,3,NC
65335,5,1,7,6,1,33,1,2,TX
65336,5,5,4,4,5,19,1,1,NY
65337,5,1,2,2,3,26,2,2,TX
65338,2,1,4,2,5,29,1,1,NY
65339,1,1,4,3,1,38,2,2,CA
65340,4,5,9,4,5,56,1,1,NC
65341,1,1,4,1,5,75,1,3,MN
65342,1,5,3,3,5,29,2,3,CO
65343,1,1,4,4,5,47,2,1,IN
65344,6,9,4,2,5,20,2,2,HI
65345,1,1,5,4,5,54,2,3,OH
65346,1,1,4,3,2,60,0,3,WI
65347,1,1,4,5,5,27,1,2,GA
65348,1,5,7,7,1,25,1,1,MN
65349,1,1,4,3,5,35,2,2,MO
65350,1,9,4,4,5,70,2,2,MN
65351,1,9,4,3,1,77,2,3,NC
65352,1,1,9,1,5,56,2,3,OK
65353,1,1,1,1,5,37,2,3,CO
65354,1,1,5,5,5,56,2,2,NC
65355,4,1,6,7,4,48,0,3,LA
65356,1,9,2,1,5,62,2,3,OH
65357,1,9,5,5,1,80,1,3,MN
65358,1,1,6,7,3,28,2,3,PA
65359,1,1,1,4,5,40,1,3,NY
65360,1,1,4,6,5,68,2,1,TX
65361,1,9,9,1,5,39,2,2,FL
65362,1,1,9,4,5,61,1,2,NJ
65363,1,1,0,7,2,45,2,2,NE
65364,1,1,2,1,2,78,2,3,NC
65365,1,1,2,1,4,71,1,3,MD
65366,3,1,2,1,5,63,1,3,CA
65367,2,1,4,4,1,61,1,2,MD
65368,1,5,9,2,1,0,2,1,MA
65369,1,1,2,1,5,66,2,3,WY
65370,2,1,1,2,5,36,1,3,MD
65371,1,9,9,7,5,0,2,3,MI
65372,1,1,2,2,1,77,1,3,MA
65373,1,1,7,7,5,80,1,3,AZ
65374,1,1,4,6,2,65,1,3,IL
65375,6,1,4,5,5,55,1,3,VA
65376,1,1,7,7,1,33,1,3,OH
65377,1,1,1,1,5,60,2,3,NY
65378,1,1,4,7,5,65,2,2,SC
65379,1,5,6,5,5,74,2,1,SC
65380,1,9,6,7,5,78,1,3,CA
65381,1,1,3,3,5,48,1,3,KY
65382,5,1,6,7,1,30,1,2,AZ
65383,1,1,3,3,5,24,2,2,KY
65384,1,1,4,6,5,38,2,1,IA
65385,1,1,6,7,5,63,1,2,GA
65386,5,1,3,3,5,33,2,2,CO
65387,1,1,6,7,4,75,2,3,WA
65388,1,9,6,7,5,69,2,3,FL
65389,1,1,3,1,5,64,1,3,NC
65390,9,1,3,1,5,0,2,2,OK
65391,1,1,9,4,5,37,1,1,NV
65392,1,5,9,4,5,0,1,2,CO
65393,6,5,9,4,3,51,1,2,NY
65394,1,1,3,7,3,57,1,2,TX
65395,2,1,3,1,4,27,2,2,NJ
65396,1,1,7,6,1,46,1,3,TX
65397,1,1,3,1,5,41,2,2,RI
65398,1,1,6,5,1,37,2,1,TX
65399,1,1,5,6,5,42,2,3,IL
65400,1,1,9,6,5,52,2,2,FL
65401,1,9,6,7,5,36,1,1,OH
65402,5,1,4,6,4,28,1,2,TX
65403,1,1,2,1,5,66,2,3,MA
65404,1,1,3,2,4,44,1,1,CT
65405,1,1,6,7,5,56,1,3,AR
65406,6,1,6,7,4,26,2,2,MN
65407,1,1,4,3,5,28,2,1,GA
65408,1,1,9,5,5,35,1,3,WI
65409,1,1,6,6,2,60,2,2,TX
65410,3,1,4,5,5,67,1,3,NY
65411,1,1,4,1,5,75,2,3,UT
65412,1,1,4,7,5,29,1,2,MO
65413,1,1,6,7,4,70,1,2,GA
65414,9,1,3,1,5,76,2,3,NC
65415,1,1,4,7,4,0,2,3,MD
65416,1,1,4,2,5,78,2,2,MI
65417,2,1,9,1,4,48,2,3,MD
65418,1,1,5,4,5,52,1,2,FL
65419,1,1,3,2,4,28,1,3,MA
65420,1,1,6,7,4,0,1,3,WV
65421,2,1,4,6,4,32,2,1,VA
65422,1,9,4,2,5,55,2,3,MO
65423,1,1,1,3,5,37,1,3,OR
65424,1,1,2,2,5,45,2,1,PA
65425,1,1,6,1,5,61,1,3,MI
65426,1,1,5,5,3,52,1,2,MA
65427,1,1,3,3,5,32,1,2,FL
65428,1,1,4,6,5,30,1,2,MO
65429,1,1,6,7,2,44,2,3,TX
65430,1,1,4,3,5,59,2,3,OH
65431,1,1,5,6,5,76,2,3,TX
65432,1,1,3,3,1,27,2,2,KS
65433,1,1,3,1,5,55,2,3,PA
65434,1,1,3,3,5,75,1,3,OR
65435,1,1,6,7,3,48,2,3,MS
65436,2,1,3,2,2,32,2,3,MS
65437,1,1,3,1,4,44,1,3,TN
65438,1,1,6,5,1,77,2,3,MI
65439,1,1,7,7,1,52,1,3,TX
65440,1,1,6,7,5,65,2,3,IL
65441,1,1,6,7,3,66,2,3,OK
65442,1,1,5,6,1,36,1,2,OK
65443,1,9,7,7,1,58,1,3,CA
65444,1,1,6,6,1,80,2,3,TX
65445,1,1,6,7,1,30,1,2,WI
65446,3,1,3,2,3,18,1,2,IL
65447,1,1,4,6,5,47,2,2,NJ
65448,1,1,7,7,5,54,1,3,MN
65449,2,5,9,2,2,46,2,1,AR
65450,1,9,6,7,1,0,1,3,OH
65451,1,1,2,1,5,38,1,3,CA
65452,1,1,3,1,5,60,1,2,CA
65453,1,5,4,7,1,80,1,3,MN
65454,1,1,4,4,1,41,1,1,UT
65455,5,9,6,7,5,23,1,3,CA
